nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x
0.3682657,0.5573189,0.38073105,0.52101845,0.4006765,0.5942257,0.4445642,0.5037544,0.45187363,0.595013,0.49994284,0.51671153,0.5126877,0.57109535,0.48799822,0.514689,0.49107966,0.572348,0.564757,0.5044473,0.56742233,0.5839705,0.6647692,0.47422236,0.6695156,0.5833483
0.109103836,0.5585315,0.17975248,0.45276743,0.20261802,0.6496793,0.32770267,0.42216522,0.33254805,0.65079844,0.34822965,0.5075589,0.33145288,0.57918984,0.4358659,0.4658267,0.4411818,0.5783144,0.67747855,0.4177104,0.6768683,0.61915135,0.89963275,0.34673405,0.89296055,0.640675
0.14021583,0.54693216,0.21403497,0.44802776,0.22788759,0.63013834,0.3377784,0.4227241,0.3540751,0.6350723,0.34206057,0.5018777,0.34653324,0.5625718,0.45178637,0.45680785,0.4533003,0.5650992,0.6771242,0.41994914,0.6762484,0.61627173,0.8943519,0.35605493,0.8805959,0.63795626
0.123159386,0.5467083,0.20376703,0.44176513,0.22279271,0.6240037,0.33194196,0.4202813,0.3454765,0.62570006,0.33032933,0.4915138,0.3249957,0.5633667,0.4499326,0.4481034,0.45090327,0.55556387,0.67446864,0.42097497,0.67082435,0.6135818,0.88502157,0.35625005,0.8786669,0.63786525
0.1265006,0.5385957,0.20079845,0.43477914,0.21869832,0.61708343,0.31761405,0.4155879,0.3372528,0.629232,0.32029432,0.47899598,0.31513804,0.5638424,0.44398338,0.44159123,0.44569767,0.54989576,0.6700556,0.41943556,0.664852,0.60814846,0.8801364,0.36002913,0.8788256,0.64249396
0.12695006,0.53359455,0.19625852,0.43461844,0.21472028,0.6064056,0.31993484,0.40985334,0.32809266,0.62780434,0.31349137,0.49755737,0.30794165,0.54480284,0.43628517,0.4316488,0.43853697,0.5438561,0.6717379,0.4103829,0.65990627,0.59805036,0.8820537,0.3572795,0.8745469,0.639496
0.13194808,0.531729,0.19707826,0.43139672,0.21087772,0.6061159,0.31675726,0.40599397,0.3345042,0.6227159,0.3252462,0.48982382,0.3221899,0.55077606,0.43174732,0.4282914,0.4380182,0.54186475,0.6660949,0.40268752,0.65957195,0.5984027,0.8842581,0.3541067,0.87571037,0.6412045
0.13144179,0.5303731,0.19805165,0.43396795,0.21160796,0.60366035,0.32447156,0.40246814,0.3357609,0.62027097,0.3217829,0.49427828,0.30707136,0.5507506,0.43258378,0.42787346,0.43596688,0.53665334,0.6669111,0.4012735,0.6588627,0.5984322,0.881703,0.3472288,0.87895584,0.6435476
0.13570797,0.52664685,0.20256655,0.43354848,0.21354827,0.5950645,0.32325926,0.39895856,0.34050205,0.618846,0.32215115,0.48297647,0.30384627,0.5533142,0.43933573,0.42500418,0.43931168,0.5361884,0.6695245,0.4003559,0.66370755,0.5998753,0.8811372,0.33955187,0.8830105,0.63790673
0.14415902,0.53445506,0.20749137,0.43345568,0.22350705,0.6072636,0.32117784,0.40194875,0.33923697,0.6319848,0.3192642,0.48314786,0.3094968,0.57500494,0.44588256,0.42680493,0.4460556,0.53787684,0.6801998,0.40900853,0.67050564,0.6134518,0.8969885,0.33507085,0.89377284,0.6409642
0.14167234,0.53951126,0.20821664,0.44517037,0.21879628,0.60263526,0.31987065,0.40495783,0.35125875,0.6356214,0.30736274,0.48547646,0.286843,0.67091125,0.44463828,0.43567738,0.4462849,0.5407221,0.68000877,0.41515183,0.67401856,0.6184307,0.89216775,0.34079808,0.89075285,0.6437926
0.14141488,0.53823364,0.21549991,0.43050373,0.22392339,0.59267366,0.32205492,0.40174124,0.3636875,0.6038224,0.3118563,0.48825794,0.28660792,0.66820276,0.45063752,0.41723338,0.45299795,0.52531064,0.6821927,0.4000322,0.6737803,0.61120194,0.90015626,0.33259264,0.89114213,0.6400242
0.14380422,0.5351859,0.21530852,0.42967436,0.22557189,0.590278,0.33635357,0.41039464,0.38392064,0.5925777,0.32498717,0.501465,0.2965366,0.6507413,0.45758748,0.41114736,0.4593705,0.5146565,0.67937243,0.40182266,0.67475873,0.6024976,0.89246976,0.3334445,0.8804229,0.6400776
0.13614608,0.54087764,0.2085809,0.44275692,0.2233701,0.6019039,0.34992656,0.4381845,0.37952164,0.5944287,0.3891848,0.5162183,0.44959986,0.5533743,0.4479684,0.40815926,0.45789054,0.51979333,0.67932093,0.41969198,0.6685265,0.6147588,0.8779678,0.3409176,0.87668324,0.64564484
0.13417627,0.54743576,0.21207324,0.45448706,0.22334398,0.60479194,0.35009617,0.47403294,0.38396713,0.5952433,0.43550915,0.55144036,0.45931384,0.59226924,0.45821965,0.40632153,0.4615405,0.5169874,0.67957115,0.42229027,0.67112017,0.61629003,0.88956314,0.34780702,0.8900849,0.65356684
0.12266853,0.56056494,0.20361373,0.46473375,0.21505001,0.60272866,0.3477498,0.46747273,0.37597448,0.6096669,0.4111283,0.5532325,0.41265795,0.5899159,0.44474584,0.39934784,0.44829562,0.506203,0.67702043,0.42218655,0.65988994,0.6126453,0.8875552,0.3478848,0.8788566,0.6563215
0.14139354,0.5803278,0.20278423,0.46455154,0.21464464,0.5849401,0.36095172,0.49739644,0.36838794,0.58680236,0.39927137,0.5563518,0.31504598,0.6656583,0.44955558,0.39038447,0.44635057,0.48168737,0.676373,0.42183694,0.65657175,0.5973378,0.88602465,0.34574077,0.8787673,0.6481838
0.12560311,0.56612587,0.19445084,0.47639114,0.21188499,0.58352643,0.35834303,0.52336574,0.35595545,0.6141908,0.30846706,0.61207783,0.27861834,0.68787163,0.4388045,0.36918458,0.44000304,0.46172625,0.67741865,0.41670838,0.6423889,0.5820319,0.8855521,0.33792287,0.8787668,0.63662916
0.13474287,0.57570523,0.1991466,0.4703679,0.20042704,0.554527,0.346042,0.5295465,0.3386755,0.5930129,0.31131583,0.6650798,0.2928889,0.6957677,0.44412813,0.36301193,0.44145215,0.44024286,0.67903435,0.40548626,0.634409,0.5712402,0.8944746,0.32067528,0.8838347,0.595738
0.140401,0.57619566,0.19474182,0.47584623,0.19894493,0.5376887,0.31777582,0.53600353,0.32371086,0.5811962,0.28166,0.6831589,0.30157846,0.71418893,0.43679714,0.3598661,0.4368448,0.42493874,0.66484255,0.4064463,0.63020164,0.56538236,0.8747237,0.31686503,0.8782637,0.5483403
0.14027789,0.5749679,0.19521224,0.48066676,0.19923936,0.52064764,0.3102592,0.556614,0.31124067,0.5879663,0.27958086,0.67543733,0.2878979,0.7027171,0.4414679,0.35353372,0.43838552,0.40690845,0.67335004,0.4042462,0.64943576,0.5431947,0.8798832,0.30681142,0.9012164,0.4951602
0.14129347,0.5678251,0.19411784,0.47767144,0.19370338,0.5094698,0.29401913,0.5907376,0.28865308,0.6025545,0.26542163,0.70472133,0.25742128,0.71022946,0.44243312,0.34731606,0.4375621,0.3941508,0.6590427,0.40395203,0.64960736,0.5294629,0.85594726,0.30558828,0.89037424,0.47856283
0.1501766,0.56427574,0.19888774,0.46932602,0.20036328,0.5002239,0.2699301,0.5703878,0.25789088,0.64488465,0.2443915,0.67023456,0.1967578,0.6902699,0.44693947,0.34537497,0.4439509,0.38682988,0.6538701,0.4155032,0.65408415,0.510079,0.83899283,0.2984957,0.8948141,0.4649023
0.14488693,0.5746643,0.2194693,0.49149722,0.1840569,0.5062373,0.3528578,0.5125817,0.1779962,0.6663683,0.27333385,0.6547052,0.09881706,0.64598405,0.44456744,0.3631371,0.43843767,0.39358732,0.64189315,0.43045348,0.64455664,0.5222689,0.81128025,0.30150375,0.8818511,0.47036922
0.20832147,0.6155419,0.25493696,0.52706784,0.22591329,0.5213585,0.30551094,0.6682197,0.21640825,0.6496657,0.32364085,0.8156231,0.1294869,0.6527213,0.46156612,0.38732928,0.4578756,0.39624923,0.653894,0.45685628,0.6598185,0.5467455,0.79819345,0.31696638,0.89566237,0.48504496
0.18305618,0.5852217,0.23094508,0.51145154,0.1710375,0.48000464,0.29528752,0.60386604,0.23664585,0.44297853,0.32287508,0.7401856,0.14761266,0.5778929,0.44171354,0.33029088,0.43751186,0.32923484,0.630285,0.4266335,0.6445275,0.48641706,0.78639,0.26015383,0.8802884,0.4187501
0.23053579,0.58502555,0.2621074,0.52060443,0.23271497,0.44818872,0.3108324,0.6293151,0.15854853,0.4889592,0.33254868,0.7382113,0.08079677,0.5297787,0.46222192,0.3260985,0.45585218,0.3200356,0.63262635,0.37982482,0.64688635,0.49196884,0.78743875,0.2587178,0.8910783,0.4207786
0.21000063,0.58360153,0.27582392,0.5227968,0.23839141,0.47276774,0.33623114,0.6269987,0.2423972,0.46289134,0.36199832,0.7052346,0.16022745,0.52106327,0.47901222,0.33805737,0.47157517,0.33495873,0.6455837,0.43367997,0.65497196,0.49599314,0.7920048,0.27992755,0.879692,0.42393163
0.17587149,0.5960464,0.24760582,0.5464802,0.2043043,0.48061797,0.30546772,0.62604314,0.15730666,0.47634417,0.33762357,0.70270455,0.09803253,0.50813776,0.4578236,0.3316669,0.45602494,0.3303655,0.63416654,0.44636917,0.6458524,0.50246537,0.7911234,0.29016858,0.88620645,0.42168933
0.19763649,0.58850515,0.25126672,0.5150949,0.24074942,0.47887275,0.31229493,0.5904435,0.2738906,0.47793263,0.22796512,0.60022146,0.19914661,0.4830938,0.4676058,0.3366905,0.46764526,0.3332343,0.63645005,0.43658152,0.6552587,0.50508344,0.7994312,0.30541238,0.88505805,0.4324178
0.14539331,0.64398706,0.19745435,0.5278519,0.19170423,0.54416066,0.2280635,0.50972646,0.21205515,0.5254362,0.074111685,0.45653388,0.14895222,0.59840906,0.44366077,0.36316895,0.44647846,0.38544843,0.6098012,0.42647287,0.64106333,0.55766505,0.78362495,0.36335126,0.89148045,0.48579934
0.18548672,0.63323164,0.21631774,0.5080515,0.22979446,0.5399966,0.30519107,0.45054194,0.33306062,0.5192811,0.2157932,0.46254578,0.27356902,0.5790302,0.46874273,0.36165008,0.4725084,0.38209295,0.62284404,0.44173333,0.64270294,0.54618406,0.7861275,0.37156394,0.88247305,0.48217824
0.14968777,0.6390451,0.18791476,0.52778745,0.20048173,0.54092294,0.2567704,0.46593735,0.2741806,0.46919927,0.20811893,0.47687322,0.23877195,0.55522126,0.4469775,0.36161172,0.45390764,0.38937998,0.6090805,0.4444286,0.6383665,0.55608,0.78096366,0.37969515,0.88658524,0.48390448
0.13849327,0.63482535,0.18053772,0.52680594,0.19173923,0.532849,0.2895681,0.4685742,0.3082581,0.489551,0.24024424,0.49577534,0.21905118,0.557444,0.4425546,0.3603867,0.4462121,0.38274232,0.6085011,0.44818234,0.63839436,0.55111694,0.7813214,0.37263513,0.8852103,0.48341537
0.14881527,0.6260397,0.17666839,0.51020026,0.19959319,0.5360713,0.29683238,0.46031937,0.32928675,0.49940434,0.26211393,0.49254075,0.29892555,0.5307888,0.44476393,0.36026207,0.44630465,0.39114988,0.6046425,0.45471105,0.6422683,0.55270225,0.7882948,0.3731878,0.8874621,0.4916306
0.142699,0.6324828,0.16267486,0.515229,0.1806573,0.5373897,0.28456926,0.45721698,0.30019155,0.48873767,0.391703,0.48912898,0.37903842,0.54808426,0.43115252,0.37055027,0.43280053,0.39529997,0.6028792,0.4640644,0.63911235,0.56057984,0.7828437,0.3847697,0.8838885,0.497117
0.13299556,0.6033215,0.1712171,0.47076488,0.1918985,0.51875496,0.33554685,0.4644714,0.3619359,0.50783116,0.43476546,0.5116675,0.4372018,0.58736414,0.4392159,0.35201114,0.44281283,0.40009165,0.5777261,0.43779662,0.64300734,0.54638445,0.7821105,0.37441084,0.8820682,0.49451748
0.1379917,0.6218282,0.1779164,0.44317713,0.20838077,0.5470651,0.313171,0.38753232,0.37942898,0.5608656,0.38438419,0.46232536,0.47548124,0.66229373,0.44325045,0.3628776,0.44743845,0.42151564,0.5986185,0.48201257,0.6383272,0.56225646,0.7866479,0.3994023,0.8814538,0.51804286
0.13021639,0.5696111,0.16998142,0.40721413,0.21938808,0.5424509,0.27744985,0.36955193,0.37502992,0.55680597,0.34025314,0.43095797,0.45923224,0.684743,0.4438862,0.3374501,0.45362148,0.4161919,0.60480994,0.4302008,0.647826,0.53746265,0.785281,0.38569918,0.87683535,0.50810754
0.1398757,0.54787683,0.16418919,0.3912933,0.21739417,0.53186244,0.2923727,0.35310182,0.36606094,0.5522797,0.32299742,0.43680218,0.42632112,0.67252624,0.4465646,0.3278152,0.4544277,0.4085248,0.63181335,0.41966012,0.66221607,0.5182063,0.8094459,0.37300384,0.88761055,0.5029611
0.1311672,0.5415768,0.15200184,0.37876672,0.20652899,0.53381276,0.22287327,0.3210399,0.34429312,0.5667368,0.26094255,0.41657245,0.36661676,0.6454693,0.43752262,0.3240822,0.44971427,0.41375017,0.61950344,0.4104698,0.6485756,0.5037131,0.7976301,0.376855,0.87676144,0.5008323
0.13618374,0.55930096,0.15315999,0.39434895,0.20443003,0.5498019,0.21954212,0.33114663,0.3285715,0.5760222,0.2615209,0.4106991,0.29271084,0.62935936,0.43606338,0.33683836,0.44733623,0.42880857,0.6223458,0.41285506,0.64538777,0.50186926,0.80651903,0.39280832,0.87366086,0.5078618
0.13939767,0.58036005,0.15990639,0.41001105,0.19643435,0.55912405,0.21644194,0.331948,0.2998186,0.6175989,0.20906495,0.4206345,0.2433253,0.6689443,0.43482214,0.35544175,0.44590414,0.44707492,0.63465726,0.43313393,0.65742636,0.509309,0.82165074,0.4062751,0.8824035,0.5238038
0.14280629,0.58451986,0.15774214,0.40785214,0.19097221,0.5567305,0.21571924,0.31398982,0.28027362,0.6184593,0.19480631,0.39194012,0.24115384,0.6852184,0.43103826,0.35432735,0.44095466,0.44822374,0.63233733,0.43300104,0.65016115,0.51524866,0.8290277,0.4107627,0.8670075,0.50263363
0.12552026,0.5401579,0.17014262,0.38077393,0.19530085,0.55799776,0.22872707,0.29423502,0.24596596,0.6093716,0.21231537,0.3788851,0.13570471,0.55848587,0.44494364,0.3554749,0.4526905,0.45842114,0.6462135,0.43523595,0.6614239,0.5162858,0.84668005,0.41644943,0.86789006,0.48894763
0.1272763,0.6108224,0.16923822,0.43638632,0.19408138,0.60470694,0.2353926,0.33084565,0.22744827,0.6385011,0.21755539,0.4085821,0.13033818,0.61582774,0.4428421,0.40486172,0.4515953,0.50909185,0.6577814,0.49060643,0.68351305,0.56525534,0.8604185,0.46495935,0.8886967,0.5428365
0.1068664,0.588178,0.1738303,0.4557931,0.19030166,0.6325332,0.24203114,0.34881744,0.20575802,0.6372623,0.20434238,0.41121438,0.115740515,0.6197221,0.44697258,0.42908478,0.45493636,0.5296292,0.65904164,0.50301623,0.6704653,0.57969314,0.8600652,0.48329577,0.8760156,0.5562173
0.14270084,0.6055667,0.1979672,0.46878716,0.21382597,0.63326883,0.27180207,0.36033994,0.16871592,0.6394205,0.21771628,0.42475843,0.13716301,0.6269391,0.46067023,0.44414026,0.47015348,0.5452234,0.66895187,0.5102122,0.6834107,0.58382875,0.86926174,0.48163554,0.8763911,0.56092376
0.1036239,0.57898,0.18676628,0.46840742,0.1906864,0.63017446,0.2603706,0.3597488,0.12903531,0.6460452,0.17244543,0.40877563,0.11624498,0.58117133,0.4570712,0.45119926,0.46501708,0.55371857,0.6740635,0.512044,0.6826694,0.5825487,0.8748361,0.4856264,0.87725765,0.56500024
0.12524872,0.5465863,0.21160305,0.46296406,0.21959227,0.6324645,0.28801012,0.35648692,0.15472138,0.6256604,0.15797791,0.39997876,0.14947513,0.5874607,0.47424367,0.457124,0.47632554,0.56034607,0.6821117,0.5091498,0.6840637,0.5807841,0.88144284,0.48489103,0.88172317,0.56175315
0.12024627,0.5420909,0.21140257,0.4751512,0.21516511,0.6418921,0.28032276,0.36178273,0.14363046,0.6117706,0.1405519,0.39266884,0.09667773,0.5882111,0.4724446,0.4671644,0.47347578,0.5760334,0.6866517,0.5161089,0.68275887,0.5903583,0.88730353,0.48914886,0.8715608,0.5705386
0.14003746,0.5365329,0.22216737,0.4811643,0.22725752,0.6281762,0.30126446,0.36253726,0.2557694,0.5862297,0.17537613,0.4049033,0.18401001,0.50167686,0.47791126,0.47534102,0.47763827,0.5725632,0.6959906,0.5155319,0.6800439,0.58946943,0.8773462,0.49395362,0.86899644,0.5701889
0.13141797,0.5436969,0.21662165,0.48686695,0.22014096,0.64312565,0.30079383,0.37750208,0.16596581,0.616244,0.16382815,0.42710984,0.1620152,0.5439189,0.47915027,0.47832936,0.4762901,0.58798915,0.705182,0.5218746,0.6834405,0.6017075,0.89258957,0.49746346,0.87645316,0.58337283
0.14250658,0.53428686,0.21919012,0.48018885,0.22177735,0.63171595,0.3040909,0.37010095,0.19540331,0.59081095,0.17762572,0.42086357,0.16231649,0.51747435,0.4726487,0.47495133,0.4698402,0.5817308,0.69108444,0.5164948,0.67605996,0.58963203,0.88695616,0.49019998,0.87248945,0.57792485
0.11651083,0.56651354,0.20462854,0.4836236,0.21562499,0.6400678,0.29201975,0.3739225,0.1879177,0.5715259,0.16311696,0.4253414,0.14753647,0.47394094,0.4665549,0.4736943,0.46539438,0.58496517,0.6904407,0.5191044,0.67672247,0.5920115,0.8965291,0.48815668,0.8745335,0.5889046
0.13283712,0.5500825,0.22048713,0.46281892,0.22584337,0.6160758,0.30422446,0.36841118,0.1660172,0.5920199,0.1620781,0.42541426,0.1483022,0.5144903,0.47575146,0.47437912,0.47257057,0.57537335,0.6861309,0.5142135,0.67138606,0.5860042,0.8842239,0.484128,0.86600906,0.593426
0.1106191,0.559779,0.20144723,0.47510752,0.2082849,0.63435805,0.2992661,0.3988908,0.24578737,0.56108886,0.16931158,0.442708,0.16765185,0.46623373,0.4663006,0.48451385,0.4643307,0.5929701,0.6870764,0.5197409,0.6711431,0.6019191,0.8923082,0.48390388,0.86886066,0.6121175
0.13461806,0.5358805,0.21773009,0.45877352,0.21876302,0.6061366,0.32161042,0.3942963,0.26857314,0.5698861,0.1964556,0.44990656,0.1952427,0.47334334,0.46587053,0.47859776,0.4613975,0.5789532,0.6894515,0.50286597,0.68026066,0.5851032,0.88355446,0.47383425,0.87400776,0.6076374
0.11588535,0.54266924,0.21114916,0.46174145,0.209827,0.6116994,0.32629633,0.40984917,0.28261316,0.57260877,0.20717043,0.44426194,0.20124407,0.47245196,0.46065727,0.4844389,0.45645785,0.59069926,0.68635625,0.49928883,0.6816846,0.59173864,0.88221836,0.47507116,0.8828443,0.6096046
0.1562905,0.50335944,0.22933164,0.47153503,0.22809233,0.60248846,0.34172353,0.41626912,0.317582,0.56961125,0.22760947,0.4123885,0.22792463,0.45883498,0.46796596,0.48674825,0.46328595,0.592893,0.6972424,0.48626173,0.6912887,0.5850992,0.88766426,0.46449238,0.9027116,0.60296714
0.11911113,0.51621366,0.2068938,0.45377266,0.20373842,0.590747,0.322869,0.42112377,0.30358234,0.5563571,0.21100391,0.41451243,0.21046542,0.45175898,0.4576622,0.48531502,0.45014444,0.59344035,0.6793126,0.47518268,0.6749796,0.5828927,0.8636388,0.444812,0.89292926,0.6018002
0.14659248,0.49893278,0.22466466,0.44840097,0.22540852,0.5886749,0.33533344,0.42284825,0.31123072,0.56231725,0.22306141,0.41409,0.2457906,0.4680641,0.46459264,0.49162596,0.45777416,0.5948238,0.67692614,0.46450874,0.67695475,0.57551306,0.86262745,0.42935243,0.89447147,0.5966432
0.13776672,0.49531445,0.21593533,0.44366416,0.22247039,0.58577824,0.32189745,0.4200853,0.31423253,0.54729664,0.22355708,0.41360208,0.23741049,0.44298795,0.4594863,0.492378,0.45375612,0.5969357,0.6618549,0.4462501,0.6732577,0.57212913,0.8540664,0.420145,0.88285685,0.58931696
0.1255012,0.49216738,0.20381083,0.43645465,0.21433428,0.58625513,0.32461032,0.42153415,0.32215646,0.5701117,0.23436643,0.41607317,0.27041054,0.47559273,0.44590646,0.4969833,0.44435376,0.5981938,0.65375257,0.43444967,0.6684298,0.57027745,0.86071986,0.41136718,0.88973933,0.5895803
0.12767404,0.5008665,0.20371085,0.42602956,0.22014163,0.5866086,0.33634612,0.42495373,0.32638997,0.6142843,0.2691875,0.4231822,0.31659555,0.5455176,0.44628015,0.4961218,0.4461814,0.59425515,0.6492867,0.42773375,0.66618997,0.56921625,0.8618603,0.40852037,0.8865046,0.58448637
0.11861968,0.48926538,0.19671401,0.412748,0.21054304,0.57622176,0.32907817,0.41391832,0.32724762,0.61123013,0.26107225,0.4171966,0.31001204,0.52768123,0.44120845,0.48220128,0.4418974,0.581266,0.64719856,0.4180979,0.6627589,0.55224144,0.86653984,0.40620103,0.8851175,0.57494897
0.12326004,0.47137916,0.20033957,0.40051955,0.20664112,0.565734,0.31947595,0.3823171,0.33440855,0.5884048,0.25878412,0.38107622,0.2887551,0.5167581,0.43475708,0.46179137,0.4347947,0.56450164,0.6476515,0.40833607,0.6655054,0.5496719,0.86830336,0.4024109,0.887064,0.5635382
0.109612696,0.48561275,0.19119139,0.41168353,0.19047588,0.58323514,0.31343728,0.40354744,0.32587522,0.5930599,0.28745762,0.43177745,0.2916081,0.5126804,0.42083448,0.47647876,0.42125952,0.5805877,0.6462393,0.42736244,0.6577177,0.5706305,0.8682999,0.4286459,0.88922465,0.5828847
0.13378501,0.48337275,0.20653346,0.40173456,0.20574884,0.57816035,0.31842345,0.4050044,0.330254,0.592548,0.32861015,0.46881202,0.32277727,0.53170705,0.43400007,0.46787727,0.43172938,0.57206523,0.6550096,0.43800688,0.65711224,0.5721069,0.8682447,0.43509853,0.88696736,0.58714956
